1.100031882524490356e-01,2.149151265621185303e-01,4.575062915682792664e-02,6.176636368036270142e-02,1.861743927001953125e-01,5.857364833354949951e-02,7.360705733299255371e-02,2.492096126079559326e-01
1.159456148743629456e-01,2.200105190277099609e-01,3.135786578059196472e-02,5.337059870362281799e-02,1.781750768423080444e-01,5.927665531635284424e-02,7.085394859313964844e-02,2.710096836090087891e-01
5.260970816016197205e-02,1.794606745243072510e-01,2.652711570262908936e-01,7.720034569501876831e-02,1.755809783935546875e-01,4.904325306415557861e-02,3.977360576391220093e-02,1.610603332519531250e-01
1.177869811654090881e-01,2.154470682144165039e-01,2.885557152330875397e-02,5.176399648189544678e-02,1.782860308885574341e-01,5.682313442230224609e-02,7.490622252225875854e-02,2.761310040950775146e-01
3.384601324796676636e-02,1.329164803028106689e-01,4.506064057350158691e-01,7.003643363714218140e-02,1.334131807088851929e-01,3.794430941343307495e-02,2.760457247495651245e-02,1.136326268315315247e-01
8.562625944614410400e-02,2.235306650400161743e-01,8.923475444316864014e-02,6.992615014314651489e-02,1.826109439134597778e-01,6.490945070981979370e-02,5.471755936741828918e-02,2.294441908597946167e-01
2.245096676051616669e-02,1.001136302947998047e-01,5.886213183403015137e-01,5.902421846985816956e-02,1.017675176262855530e-01,2.826325222849845886e-02,1.899646967649459839e-02,8.076275885105133057e-02
5.706487596035003662e-02,1.770144850015640259e-01,2.670850157737731934e-01,7.900159060955047607e-02,1.578312814235687256e-01,5.206739902496337891e-02,4.482371360063552856e-02,1.651116758584976196e-01
1.066902652382850647e-01,2.233199477195739746e-01,4.260093346238136292e-02,5.801200121641159058e-02,1.800047308206558228e-01,6.136664375662803650e-02,6.707280129194259644e-02,2.609326839447021484e-01
1.468233385821804404e-04,1.887296210043132305e-03,9.915143251419067383e-01,2.189290476962924004e-03,2.303239889442920685e-03,4.390242393128573895e-04,2.124195598298683763e-04,1.307539409026503563e-03
1.116538345813751221e-01,2.211766093969345093e-01,3.304479271173477173e-02,5.345495790243148804e-02,1.796774715185165405e-01,5.997218564152717590e-02,6.790607422590255737e-02,2.731140553951263428e-01
1.203478649258613586e-01,2.115900367498397827e-01,3.440998494625091553e-02,5.579546093940734863e-02,1.792302578687667847e-01,5.785827711224555969e-02,8.012342453002929688e-02,2.606447339057922363e-01
1.566935479640960693e-01,1.855277419090270996e-01,1.832840591669082642e-02,4.183759912848472595e-02,1.667232513427734375e-01,5.014426633715629578e-02,1.128979399800300598e-01,2.678472101688385010e-01
1.293869167566299438e-01,2.028870135545730591e-01,3.255067765712738037e-02,5.400773882865905762e-02,1.754495054483413696e-01,5.554160848259925842e-02,9.125672280788421631e-02,2.589198648929595947e-01
1.193060502409934998e-01,2.087941020727157593e-01,3.173963725566864014e-02,5.494503676891326904e-02,1.866518408060073853e-01,5.549179390072822571e-02,7.789479196071624756e-02,2.651768326759338379e-01
1.188124120235443115e-01,2.167579233646392822e-01,2.858780138194561005e-02,5.217086896300315857e-02,1.775857210159301758e-01,5.792965367436408997e-02,7.402236759662628174e-02,2.741333246231079102e-01
4.213307797908782959e-02,1.531874686479568481e-01,3.685185909271240234e-01,7.445620000362396240e-02,1.513612866401672363e-01,4.357695952057838440e-02,3.313471749424934387e-02,1.336316317319869995e-01
1.104005128145217896e-01,2.167461365461349487e-01,4.207947105169296265e-02,5.869462713599205017e-02,1.828595697879791260e-01,5.934938788414001465e-02,7.090165466070175171e-02,2.589686512947082520e-01
6.114007905125617981e-02,2.092306166887283325e-01,1.772819161415100098e-01,7.444766163825988770e-02,1.891970187425613403e-01,5.623455345630645752e-02,4.112404212355613708e-02,1.913440525531768799e-01
1.233540847897529602e-01,2.127891629934310913e-01,2.311806753277778625e-02,4.840749129652976990e-02,1.757691800594329834e-01,5.670131370425224304e-02,7.678479701280593872e-02,2.830759286880493164e-01
1.110025718808174133e-01,2.133289426565170288e-01,4.755149036645889282e-02,6.383109092712402344e-02,1.785314828157424927e-01,6.422565132379531860e-02,7.698050886392593384e-02,2.445482015609741211e-01
3.759743273258209229e-02,1.501768082380294800e-01,4.034415185451507568e-01,7.268642634153366089e-02,1.431819498538970947e-01,4.215700551867485046e-02,2.913667447865009308e-02,1.216221526265144348e-01
1.355267912149429321e-01,2.014310657978057861e-01,2.389837987720966339e-02,4.955445975065231323e-02,1.723848283290863037e-01,5.467870458960533142e-02,9.164715558290481567e-02,2.708785831928253174e-01
9.057534486055374146e-02,2.237645238637924194e-01,7.544265687465667725e-02,6.792967766523361206e-02,1.835620105266571045e-01,6.277618557214736938e-02,5.878126993775367737e-02,2.371683418750762939e-01
1.254798620939254761e-01,2.127460092306137085e-01,2.511350251734256744e-02,4.988081008195877075e-02,1.745228916406631470e-01,5.646859109401702881e-02,7.861438393592834473e-02,2.771740257740020752e-01
2.239772118628025055e-03,1.620824635028839111e-02,9.306380152702331543e-01,1.477358397096395493e-02,1.778302714228630066e-02,4.713518545031547546e-03,2.403092104941606522e-03,1.124079059809446335e-02
1.241894960403442383e-01,2.110373079776763916e-01,2.549065649509429932e-02,5.014140158891677856e-02,1.766382753849029541e-01,5.552678182721138000e-02,8.041843771934509277e-02,2.765577137470245361e-01
1.068029850721359253e-01,2.213770151138305664e-01,4.258177429437637329e-02,5.815766379237174988e-02,1.824174076318740845e-01,6.038478761911392212e-02,6.741093099117279053e-02,2.608674466609954834e-01
1.531713753938674927e-01,1.901551038026809692e-01,1.693448424339294434e-02,4.069489613175392151e-02,1.686728596687316895e-01,4.929674416780471802e-02,1.107715070247650146e-01,2.703029811382293701e-01
1.214141100645065308e-01,2.123041599988937378e-01,3.121478110551834106e-02,5.362907797098159790e-02,1.791409552097320557e-01,5.677313357591629028e-02,8.049922436475753784e-02,2.650246322154998779e-01
1.157992109656333923e-01,2.156611233949661255e-01,3.379057347774505615e-02,5.448102578520774841e-02,1.805535852909088135e-01,5.819156765937805176e-02,7.378789037466049194e-02,2.677350044250488281e-01
1.381949782371520996e-01,1.998056471347808838e-01,2.243133448064327240e-02,4.760960116982460022e-02,1.739420741796493530e-01,5.284257978200912476e-02,9.652809798717498779e-02,2.686457335948944092e-01
9.868934750556945801e-02,2.224876731634140015e-01,5.654603615403175354e-02,6.214184314012527466e-02,1.834839880466461182e-01,6.210275366902351379e-02,6.250138580799102783e-02,2.520470023155212402e-01
3.955093678086996078e-03,2.449514344334602356e-02,8.932291865348815918e-01,2.132494375109672546e-02,2.762678079307079315e-02,7.109402213245630264e-03,4.168622195720672607e-03,1.809084974229335785e-02
1.137421503663063049e-01,2.194090187549591064e-01,3.285042569041252136e-02,5.395217984914779663e-02,1.798078268766403198e-01,5.846690759062767029e-02,7.163161784410476685e-02,2.701399326324462891e-01
1.110168769955635071e-01,2.200727760791778564e-01,3.595785051584243774e-02,5.516275763511657715e-02,1.809864491224288940e-01,5.928744003176689148e-02,7.015194743871688843e-02,2.673639059066772461e-01
1.020482555031776428e-01,2.214296162128448486e-01,5.049957334995269775e-02,5.942410230636596680e-02,1.818398237228393555e-01,6.149658560752868652e-02,6.716505438089370728e-02,2.560970783233642578e-01
1.215211600065231323e-01,2.138887047767639160e-01,2.752884849905967712e-02,5.168240144848823547e-02,1.764829158782958984e-01,5.697516351938247681e-02,7.804587483406066895e-02,2.738749086856842041e-01
1.487304419279098511e-01,1.919880807399749756e-01,1.782928407192230225e-02,4.209196940064430237e-02,1.689212769269943237e-01,5.070842802524566650e-02,1.030359044671058655e-01,2.766946554183959961e-01
1.233672052621841431e-01,2.113910764455795288e-01,2.785058505833148956e-02,5.242169275879859924e-02,1.779323071241378784e-01,5.655280500650405884e-02,7.854457199573516846e-02,2.719397544860839844e-01
1.406632959842681885e-01,1.992427706718444824e-01,2.109857462346553802e-02,4.679384455084800720e-02,1.716390699148178101e-01,5.403197556734085083e-02,9.389787912368774414e-02,2.726325988769531250e-01
2.230644458904862404e-04,2.546653617173433304e-03,9.885774850845336914e-01,2.866562223061919212e-03,3.072290215641260147e-03,6.191910943016409874e-04,3.069576632697135210e-04,1.787686254829168320e-03
1.341640949249267578e-01,2.006079554557800293e-01,2.833482623100280762e-02,5.145294591784477234e-02,1.720362603664398193e-01,5.552285164594650269e-02,9.262175112962722778e-02,2.652592957019805908e-01
1.998085342347621918e-02,9.228935092687606812e-02,6.331413984298706055e-01,5.500296503305435181e-02,8.243771642446517944e-02,2.829506807029247284e-02,1.705088093876838684e-02,7.180178165435791016e-02
1.583034247159957886e-01,1.837428212165832520e-01,2.017829380929470062e-02,4.319401830434799194e-02,1.664181947708129883e-01,4.840274155139923096e-02,1.225479096174240112e-01,2.572126686573028564e-01
1.153394952416419983e-01,2.209182679653167725e-01,3.118898905813694000e-02,5.297739803791046143e-02,1.768425554037094116e-01,5.985078960657119751e-02,7.056217640638351440e-02,2.723203301429748535e-01
1.190803870558738708e-01,2.171853482723236084e-01,2.714139223098754883e-02,5.052692070603370667e-02,1.756516993045806885e-01,5.822970345616340637e-02,7.367366552352905273e-02,2.785108387470245361e-01
7.023347169160842896e-02,2.146217972040176392e-01,1.398064345121383667e-01,7.416530698537826538e-02,1.916394531726837158e-01,5.832123383879661560e-02,4.718137532472610474e-02,2.040309309959411621e-01
9.789782017469406128e-02,2.202987074851989746e-01,6.314087659120559692e-02,6.538921594619750977e-02,1.840626001358032227e-01,6.227529048919677734e-02,6.369312852621078491e-02,2.432423382997512817e-01
1.289195665776787791e-06,4.298226849641650915e-05,9.997739195823669434e-01,7.790881500113755465e-05,6.449437933042645454e-05,6.460262738983146846e-06,2.912298896262655035e-06,3.011516855622176081e-05
1.605173349380493164e-01,1.787809282541275024e-01,2.067696675658226013e-02,4.303143545985221863e-02,1.656218022108078003e-01,4.870509356260299683e-02,1.256540119647979736e-01,2.570123672485351562e-01
1.059240094036795199e-04,1.498232944868505001e-03,9.933280944824218750e-01,1.766397268511354923e-03,1.807577558793127537e-03,3.359606489539146423e-04,1.555429771542549133e-04,1.002222648821771145e-03
1.156795695424079895e-01,2.183613628149032593e-01,3.119396418333053589e-02,5.265858024358749390e-02,1.777070611715316772e-01,5.902993306517601013e-02,7.260467857122421265e-02,2.727648615837097168e-01
1.211674660444259644e-01,2.121148854494094849e-01,3.179714828729629517e-02,5.355961993336677551e-02,1.774771362543106079e-01,5.819640308618545532e-02,7.806313037872314453e-02,2.676242887973785400e-01
1.296258121728897095e-01,2.063377499580383301e-01,2.728600427508354187e-02,5.155311897397041321e-02,1.763354986906051636e-01,5.459431186318397522e-02,8.916386961936950684e-02,2.651036381721496582e-01
1.003625020384788513e-01,2.229734361171722412e-01,4.877141118049621582e-02,5.951485782861709595e-02,1.874973475933074951e-01,6.006078422069549561e-02,6.262774765491485596e-02,2.581918835639953613e-01
5.664065480232238770e-02,1.955309212207794189e-01,2.242802977561950684e-01,7.656874507665634155e-02,1.804577410221099854e-01,5.353623256087303162e-02,4.024064913392066956e-02,1.727448254823684692e-01
1.120795756578445435e-01,2.231266200542449951e-01,3.132450953125953674e-02,5.265904590487480164e-02,1.787211298942565918e-01,5.973415449261665344e-02,6.698435544967651367e-02,2.753705978393554688e-01
1.559224128723144531e-01,1.853199899196624756e-01,2.051766589283943176e-02,4.430709406733512878e-02,1.713318228721618652e-01,4.949000850319862366e-02,1.175020188093185425e-01,2.556090652942657471e-01
1.404139846563339233e-01,1.969392597675323486e-01,2.043374441564083099e-02,4.584529995918273926e-02,1.765636801719665527e-01,5.220603570342063904e-02,9.782451391220092773e-02,2.697735428810119629e-01
1.023598089814186096e-01,2.192215025424957275e-01,4.756453260779380798e-02,5.880392715334892273e-02,1.906858235597610474e-01,5.792203918099403381e-02,6.664276868104934692e-02,2.567995786666870117e-01
1.379723548889160156e-01,2.001897692680358887e-01,2.030199207365512848e-02,4.552621766924858093e-02,1.714037060737609863e-01,5.295905470848083496e-02,9.333353489637374878e-02,2.783134281635284424e-01
1.283361762762069702e-01,2.067914754152297974e-01,2.513016574084758759e-02,5.029720440506935120e-02,1.774124652147293091e-01,5.419672653079032898e-02,8.495215326547622681e-02,2.728835940361022949e-01
6.803038716316223145e-02,1.602048575878143311e-01,2.672531306743621826e-01,7.741312682628631592e-02,1.549303233623504639e-01,5.182634294033050537e-02,6.355162709951400757e-02,1.567901819944381714e-01
9.402368217706680298e-02,2.257114201784133911e-01,5.820663645863533020e-02,6.140771880745887756e-02,1.898077428340911865e-01,6.114975363016128540e-02,5.813774839043617249e-02,2.515553236007690430e-01
2.594601549208164215e-02,1.134259626269340515e-01,5.406891107559204102e-01,6.249925494194030762e-02,1.092404797673225403e-01,3.419975191354751587e-02,2.092113532125949860e-02,9.307829290628433228e-02
1.112805828452110291e-01,2.218095064163208008e-01,3.612972423434257507e-02,5.513160303235054016e-02,1.778784394264221191e-01,6.064163148403167725e-02,6.928537040948867798e-02,2.678430974483489990e-01
1.169182211160659790e-01,2.205349951982498169e-01,2.824694663286209106e-02,5.192467570304870605e-02,1.779947727918624878e-01,5.888754129409790039e-02,6.996646523475646973e-02,2.755264639854431152e-01
1.492086052894592285e-01,1.906118094921112061e-01,1.764610968530178070e-02,4.140951484441757202e-02,1.695835292339324951e-01,4.971953481435775757e-02,1.086775660514831543e-01,2.731433212757110596e-01
1.047939211130142212e-01,2.211753129959106445e-01,4.838109761476516724e-02,5.990057811141014099e-02,1.819908618927001953e-01,6.123053282499313354e-02,6.730116158723831177e-02,2.552265226840972900e-01
1.097799390554428101e-01,2.213591188192367554e-01,3.797989338636398315e-02,5.617883428931236267e-02,1.799441576004028320e-01,6.065542250871658325e-02,6.785777956247329712e-02,2.662448883056640625e-01
1.293519437313079834e-01,2.083415836095809937e-01,2.168599702417850494e-02,4.797617718577384949e-02,1.736266165971755981e-01,5.581588298082351685e-02,8.208290487527847290e-02,2.811188697814941406e-01
1.165780574083328247e-01,2.195312380790710449e-01,2.988539822399616241e-02,5.306566506624221802e-02,1.794090270996093750e-01,5.904238298535346985e-02,7.049001753330230713e-02,2.719982266426086426e-01
1.089068576693534851e-01,2.213578820228576660e-01,4.030345007777214050e-02,5.761874839663505554e-02,1.805498450994491577e-01,5.986148864030838013e-02,6.823783367872238159e-02,2.631638646125793457e-01
6.439132243394851685e-02,2.020828276872634888e-01,1.777540296316146851e-01,7.659319043159484863e-02,1.870406419038772583e-01,5.656724423170089722e-02,4.562507942318916321e-02,1.899455934762954712e-01
4.188729077577590942e-02,1.534338742494583130e-01,3.684965670108795166e-01,7.370366901159286499e-02,1.534724235534667969e-01,4.244773462414741516e-02,3.345049917697906494e-02,1.331079453229904175e-01
1.116532161831855774e-01,2.202595919370651245e-01,3.642489016056060791e-02,5.569436773657798767e-02,1.789789646863937378e-01,5.939003452658653259e-02,7.019346207380294800e-02,2.674053907394409180e-01
1.358218193054199219e-01,1.991416066884994507e-01,2.709598094224929810e-02,5.121149495244026184e-02,1.727260947227478027e-01,5.467195063829421997e-02,9.450494498014450073e-02,2.648261487483978271e-01
8.826916664838790894e-02,2.254211157560348511e-01,8.082471787929534912e-02,6.802057474851608276e-02,1.824416220188140869e-01,6.403547525405883789e-02,5.705941841006278992e-02,2.339279353618621826e-01
1.092893630266189575e-01,2.206561565399169922e-01,3.996706753969192505e-02,5.651601776480674744e-02,1.839272081851959229e-01,5.844990909099578857e-02,6.857622414827346802e-02,2.626180648803710938e-01
1.147830039262771606e-01,2.171100527048110962e-01,3.499223291873931885e-02,5.538477003574371338e-02,1.798097193241119385e-01,5.968675389885902405e-02,7.216905802488327026e-02,2.660643756389617920e-01
9.714659303426742554e-02,2.172223776578903198e-01,6.083377078175544739e-02,6.418018788099288940e-02,1.925362646579742432e-01,5.856285244226455688e-02,6.325065344572067261e-02,2.462673038244247437e-01
8.213987946510314941e-02,2.225873768329620361e-01,1.042143777012825012e-01,7.231795787811279297e-02,1.827690601348876953e-01,6.490756571292877197e-02,5.260720103979110718e-02,2.184566110372543335e-01
1.091841906309127808e-01,2.219562679529190063e-01,3.693843632936477661e-02,5.489428341388702393e-02,1.807071119546890259e-01,6.031641736626625061e-02,6.796483695507049561e-02,2.680384218692779541e-01
1.105691343545913696e-01,2.213837057352066040e-01,3.763493895530700684e-02,5.644057691097259521e-02,1.804924756288528442e-01,5.971365794539451599e-02,6.922421604394912720e-02,2.645413875579833984e-01
1.525989621877670288e-01,1.879124939441680908e-01,1.926220022141933441e-02,4.323245584964752197e-02,1.677204966545104980e-01,4.987520352005958557e-02,1.120202541351318359e-01,2.673779129981994629e-01
1.458102464675903320e-01,1.884761005640029907e-01,2.926681935787200928e-02,5.037756636738777161e-02,1.693781614303588867e-01,5.204184353351593018e-02,1.131869480013847351e-01,2.514623403549194336e-01
1.051842793822288513e-01,2.194830179214477539e-01,4.439960420131683350e-02,5.809037759900093079e-02,1.890103965997695923e-01,5.801266431808471680e-02,6.657830625772476196e-02,2.592414319515228271e-01
1.128935366868972778e-01,2.180173099040985107e-01,3.579507395625114441e-02,5.527675896883010864e-02,1.800096482038497925e-01,5.882494151592254639e-02,7.217751443386077881e-02,2.670052051544189453e-01
7.893516868352890015e-02,2.242124974727630615e-01,9.726087003946304321e-02,6.972331553697586060e-02,1.950930356979370117e-01,6.029449775815010071e-02,4.893058538436889648e-02,2.255500555038452148e-01
7.582590728998184204e-02,2.221132963895797729e-01,1.184998676180839539e-01,7.308407872915267944e-02,1.799946576356887817e-01,6.455589085817337036e-02,4.956591874361038208e-02,2.163603901863098145e-01
1.125541329383850098e-01,2.010222971439361572e-01,6.640173494815826416e-02,6.699224561452865601e-02,1.819181442260742188e-01,5.881385132670402527e-02,8.478607237339019775e-02,2.275115698575973511e-01
1.599961817264556885e-01,1.814535856246948242e-01,1.736418344080448151e-02,4.080672189593315125e-02,1.669442504644393921e-01,4.812910407781600952e-02,1.201170012354850769e-01,2.651889622211456299e-01
1.023699119687080383e-01,2.203240096569061279e-01,4.765378311276435852e-02,5.929877981543540955e-02,1.864292621612548828e-01,5.921713262796401978e-02,6.619870662689208984e-02,2.585084438323974609e-01
8.844254910945892334e-02,2.222620546817779541e-01,7.597539573907852173e-02,6.679176539182662964e-02,1.877719461917877197e-01,6.164807826280593872e-02,5.667006969451904297e-02,2.404380887746810913e-01
1.227247789502143860e-01,2.103949636220932007e-01,3.026312030851840973e-02,5.257689580321311951e-02,1.776263415813446045e-01,5.757250264286994934e-02,7.993733137845993042e-02,2.689040601253509521e-01
1.100167706608772278e-01,2.187041938304901123e-01,3.968589752912521362e-02,5.634761229157447815e-02,1.814632862806320190e-01,5.934632569551467896e-02,7.102344185113906860e-02,2.634125053882598877e-01
1.050243377685546875e-01,2.265163064002990723e-01,4.065382108092308044e-02,5.636299401521682739e-02,1.802041977643966675e-01,6.057697162032127380e-02,6.391809135675430298e-02,2.667432427406311035e-01
1.127383410930633545e-01,2.205929756164550781e-01,3.472298383712768555e-02,5.462951585650444031e-02,1.782602071762084961e-01,6.041464582085609436e-02,6.915151327848434448e-02,2.694897651672363281e-01
1.255225688219070435e-01,2.091380506753921509e-01,2.763004601001739502e-02,5.239506810903549194e-02,1.777200251817703247e-01,5.679253488779067993e-02,8.111272007226943970e-02,2.696889936923980713e-01
1.064774617552757263e-01,2.261607944965362549e-01,3.907822072505950928e-02,5.598454922437667847e-02,1.797050982713699341e-01,6.216689199209213257e-02,6.285735964775085449e-02,2.675696313381195068e-01
1.000740602612495422e-01,2.261144071817398071e-01,5.290190875530242920e-02,6.141135841608047485e-02,1.819792240858078003e-01,6.254344433546066284e-02,6.212401390075683594e-02,2.528515756130218506e-01
1.038286760449409485e-01,2.230787426233291626e-01,4.686200991272926331e-02,5.911402776837348938e-02,1.817146986722946167e-01,6.073571369051933289e-02,6.565470993518829346e-02,2.590114176273345947e-01
1.150887683033943176e-01,2.173745632171630859e-01,3.425209596753120422e-02,5.456114560365676880e-02,1.790274977684020996e-01,5.901731178164482117e-02,7.243256270885467529e-02,2.682460546493530273e-01
1.443689316511154175e-01,1.922315657138824463e-01,2.377345971763134003e-02,4.807359725236892700e-02,1.700397133827209473e-01,5.274668708443641663e-02,1.036739572882652283e-01,2.650921344757080078e-01
8.806427568197250366e-02,2.202071249485015869e-01,7.933265715837478638e-02,6.822720915079116821e-02,1.905852407217025757e-01,6.012814491987228394e-02,5.792662501335144043e-02,2.355287820100784302e-01
1.171725019812583923e-01,2.195271551609039307e-01,2.915488183498382568e-02,5.215424671769142151e-02,1.766888499259948730e-01,5.855561047792434692e-02,7.312913984060287476e-02,2.736175656318664551e-01
7.598682492971420288e-02,2.176107466220855713e-01,1.244991272687911987e-01,7.444445788860321045e-02,1.821947842836380005e-01,6.296394020318984985e-02,5.240078642964363098e-02,2.098993062973022461e-01
1.033360809087753296e-01,2.181677669286727905e-01,5.487546697258949280e-02,6.231688335537910461e-02,1.844858229160308838e-01,6.166274845600128174e-02,6.770639121532440186e-02,2.474488168954849243e-01
1.182194128632545471e-01,2.142413556575775146e-01,3.331544995307922363e-02,5.429260060191154480e-02,1.782822012901306152e-01,5.876434594392776489e-02,7.599884271621704102e-02,2.668857872486114502e-01
4.974437505006790161e-02,1.710684746503829956e-01,3.055670559406280518e-01,7.563527673482894897e-02,1.533687114715576172e-01,5.032411217689514160e-02,3.979918360710144043e-02,1.544927805662155151e-01
1.230827197432518005e-01,1.996787637472152710e-01,3.865335509181022644e-02,5.725274980068206787e-02,1.871799826622009277e-01,5.403188243508338928e-02,8.720879256725311279e-02,2.529117763042449951e-01
8.867415040731430054e-02,2.213289439678192139e-01,8.226037770509719849e-02,6.815949827432632446e-02,1.828419715166091919e-01,6.383641064167022705e-02,5.878760293126106262e-02,2.341111302375793457e-01
9.932450950145721436e-02,2.227272689342498779e-01,5.420498922467231750e-02,6.072658300399780273e-02,1.843561530113220215e-01,6.058229133486747742e-02,6.522794812917709351e-02,2.528503239154815674e-01
1.281769424676895142e-01,2.047423869371414185e-01,2.943626418709754944e-02,5.255726352334022522e-02,1.778410971164703369e-01,5.460694804787635803e-02,8.840572088956832886e-02,2.642333805561065674e-01
8.639839291572570801e-02,2.145404666662216187e-01,9.332114458084106445e-02,7.170429080724716187e-02,1.924418061971664429e-01,5.955213680863380432e-02,5.810679122805595398e-02,2.239349633455276489e-01
1.124854832887649536e-01,2.187499850988388062e-01,3.438311070203781128e-02,5.437587574124336243e-02,1.795160770416259766e-01,5.865151807665824890e-02,7.188571244478225708e-02,2.699521780014038086e-01
1.387780308723449707e-01,2.019006907939910889e-01,2.123416587710380554e-02,4.692605882883071899e-02,1.720874607563018799e-01,5.336970463395118713e-02,9.387039393186569214e-02,2.718334794044494629e-01
3.537604934535920620e-04,3.803552594035863876e-03,9.833033680915832520e-01,4.080157261341810226e-03,4.437898285686969757e-03,9.598620817996561527e-04,4.645413719117641449e-04,2.596822101622819901e-03
1.240271255373954773e-01,2.059413641691207886e-01,3.512812778353691101e-02,5.617400258779525757e-02,1.800516694784164429e-01,5.618255957961082458e-02,8.533359318971633911e-02,2.571615576744079590e-01
1.208396032452583313e-01,2.135056555271148682e-01,3.078191541135311127e-02,5.332095175981521606e-02,1.767686456441879272e-01,5.745292082428932190e-02,7.785639911890029907e-02,2.694739699363708496e-01
1.105195432901382446e-01,2.192416340112686157e-01,3.685739636421203613e-02,5.556641519069671631e-02,1.831861883401870728e-01,5.792237073183059692e-02,7.094112783670425415e-02,2.657653093338012695e-01
2.501350082457065582e-02,1.078390106558799744e-01,5.568972826004028320e-01,6.230706721544265747e-02,1.110252439975738525e-01,3.041209839284420013e-02,2.104399353265762329e-02,8.546186983585357666e-02
